6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+03,1.800000000000000000e+03,7.962640000000000000e+08,7.962640000000000000e+08,1.347225574582726955e+09,3.359171595212039948e+08,5.000000000000000000e+03,7.484586525459999684e+05,3.359221595212039948e+08
7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.400000000000000000e+03,3.400000000000000000e+03,7.962768000000000000e+08,7.962768000000000000e+08,1.468024897649286985e+09,3.359165820048670173e+08,5.000000000000000000e+03,4.317720287200000021e+05,3.359215820048670173e+08
8.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+03,1.800000000000000000e+03,7.962640000000000000e+08,7.962640000000000000e+08,1.445658080751912117e+09,3.359151064751520157e+08,5.000000000000000000e+03,8.031433781960000051e+05,3.359201064751520157e+08
9.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.400000000000000000e+03,3.400000000000000000e+03,7.962768000000000000e+08,7.962768000000000000e+08,1.171671677719438076e+09,3.359145285214980245e+08,5.000000000000000000e+03,3.446093169759999728e+05,3.359195285214980245e+08
1.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.800000000000000000e+03,1.800000000000000000e+03,7.962640000000000000e+08,7.962640000000000000e+08,1.380451611111912966e+09,3.359161806086120009e+08,5.000000000000000000e+03,7.669175617289999500e+05,3.359211806086120009e+08
1.100000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,3.400000000000000000e+03,3.400000000000000000e+03,7.962768000000000000e+08,7.962768000000000000e+08,1.607874409803010941e+09,3.359156026400579810e+08,5.000000000000000000e+03,4.729042381770000211e+05,3.359206026400579810e+08
1.200000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.800000000000000000e+03,1.800000000000000000e+03,7.962640000000000000e+08,7.962640000000000000e+08,1.594131058100164890e+09,3.359172537856420279e+08,5.000000000000000000e+03,8.856283656109999865e+05,3.359222537856420279e+08
1.300000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,3.400000000000000000e+03,3.400000000000000000e+03,7.962768000000000000e+08,7.962768000000000000e+08,1.176734213936929941e+09,3.359166757355520129e+08,5.000000000000000000e+03,3.460982982169999741e+05,3.359216757355520129e+08
1.400000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.800000000000000000e+03,1.800000000000000000e+03,7.962640000000000000e+08,7.962640000000000000e+08,1.569749555089344978e+09,3.359160798620529771e+08,5.000000000000000000e+03,8.720830861609999556e+05,3.359210798620529771e+08
1.500000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,3.400000000000000000e+03,3.400000000000000000e+03,7.962768000000000000e+08,7.962768000000000000e+08,1.480983880838248014e+09,3.359155016342880130e+08,5.000000000000000000e+03,4.355834943639999838e+05,3.359205016342880130e+08
