3.700000000000000000e+01,0.000000000000000000e+00,3.359586800000000000e+08,2.940214000000000000e+08,2.073829682099999991e+04,3.097126429866999853e+06,1.441053854000000001e+03,7.188000000000000000e+04,5.360962999999999923e+00,1.486665993983269930e+08
3.800000000000000000e+01,1.000000000000000000e+00,3.359586800000000000e+08,2.940214000000000000e+08,2.318968349700000181e+04,2.565161372748000082e+06,1.441053854000000001e+03,7.188000000000000000e+04,5.454673999999999801e+00,2.292869041573829949e+08
3.900000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
4.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
4.100000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+00,4.835426800000000000e+08,4.416054000000000000e+08,2.016096010999999999e+04,2.639367761868999805e+06,1.441053854000000001e+03,1.079150000000000000e+05,5.345215999999999745e+00,9.868065191387799382e+07
4.300000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
4.400000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
4.500000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
4.600000000000000000e+01,9.000000000000000000e+00,3.359586800000000000e+08,2.940214000000000000e+08,2.408025172100000054e+04,2.654457467528000008e+06,1.441053854000000001e+03,7.188000000000000000e+04,5.287855000000000416e+00,1.965067812440409958e+08
4.700000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
4.800000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
4.900000000000000000e+01,1.200000000000000000e+01,3.359586800000000000e+08,2.940214000000000000e+08,2.435636732699999993e+04,2.593275215731999837e+06,1.441053854000000001e+03,7.188000000000000000e+04,5.279911000000000243e+00,2.219966172052339911e+08
5.000000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
5.100000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
5.200000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
5.300000000000000000e+01,1.600000000000000000e+01,3.359586800000000000e+08,2.940214000000000000e+08,1.385198583599999984e+04,1.652748004101000028e+06,1.441053854000000001e+03,7.188000000000000000e+04,3.490803999999999796e+00,8.572295257896299660e+07
5.400000000000000000e+01,1.700000000000000000e+01,3.359586800000000000e+08,2.940214000000000000e+08,3.090573259300000063e+04,3.036536794981000014e+06,1.441053854000000001e+03,7.188000000000000000e+04,5.264982999999999969e+00,1.037983572254129946e+08
5.500000000000000000e+01,1.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
5.600000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
5.700000000000000000e+01,2.000000000000000000e+01,3.359586800000000000e+08,2.940214000000000000e+08,2.097860651900000084e+04,2.629961777970999945e+06,1.441053854000000001e+03,7.188000000000000000e+04,5.101251999999999676e+00,1.005445767432249933e+08
5.800000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
5.900000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
6.000000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.147483647000000000e+09,0.000000000000000000e+00,nan,0.000000000000000000e+00
