3.700000000000000000e+01,0.000000000000000000e+00,7.962640000000000000e+08,7.962640000000000000e+08,4.172234541100000206e+04,7.100762552569999825e+05,5.777684809999999516e+02,1.954000000000000000e+05,2.123848999999999876e+00,3.019299082027000189e+08
3.800000000000000000e+01,1.000000000000000000e+00,7.962768000000000000e+08,7.962768000000000000e+08,5.079844985900000029e+04,7.209634278629999608e+05,5.777684809999999516e+02,1.970000000000000000e+05,2.250760999999999790e+00,3.442060986938920021e+08
3.900000000000000000e+01,2.000000000000000000e+00,7.962640000000000000e+08,7.962640000000000000e+08,4.176350605799999903e+04,7.309581665959999664e+05,5.777684809999999516e+02,1.954000000000000000e+05,2.248721000000000192e+00,3.520060519287499785e+08
4.000000000000000000e+01,3.000000000000000000e+00,7.962768000000000000e+08,7.962768000000000000e+08,3.490554597600000125e+04,6.868332857569999760e+05,5.777684809999999516e+02,1.970000000000000000e+05,2.374619000000000035e+00,1.992347357433809936e+08
4.100000000000000000e+01,4.000000000000000000e+00,7.962640000000000000e+08,7.962640000000000000e+08,3.337495523500000127e+04,6.454272790820000228e+05,5.777684809999999516e+02,1.954000000000000000e+05,2.373593000000000064e+00,4.013684889733930230e+08
4.200000000000000000e+01,5.000000000000000000e+00,7.962768000000000000e+08,7.962768000000000000e+08,3.998620777200000157e+04,6.045234319870000472e+05,5.777684809999999516e+02,1.970000000000000000e+05,2.499492000000000047e+00,4.057595710780779719e+08
4.300000000000000000e+01,6.000000000000000000e+00,7.962640000000000000e+08,7.962640000000000000e+08,4.390129621000000043e+04,6.054200984160000226e+05,5.777684809999999516e+02,1.954000000000000000e+05,2.498464999999999936e+00,4.049158720159220099e+08
4.400000000000000000e+01,7.000000000000000000e+00,7.962768000000000000e+08,7.962768000000000000e+08,4.674288991800000076e+04,6.454272790820000228e+05,5.777684809999999516e+02,1.970000000000000000e+05,2.375634999999999941e+00,3.699993068634920120e+08
4.500000000000000000e+01,8.000000000000000000e+00,7.962640000000000000e+08,7.962640000000000000e+08,3.936810246599999664e+04,6.338976560149999568e+05,5.777684809999999516e+02,1.954000000000000000e+05,2.623336999999999808e+00,5.911209906480129957e+08
4.600000000000000000e+01,9.000000000000000000e+00,7.962768000000000000e+08,7.962768000000000000e+08,3.615579222399999708e+04,7.447887886589999544e+05,5.777684809999999516e+02,1.970000000000000000e+05,2.500507999999999953e+00,5.633392701678930521e+08
4.700000000000000000e+01,1.000000000000000000e+01,7.962640000000000000e+08,7.962640000000000000e+08,2.593293945499999973e+04,6.142634452759999549e+05,5.777684809999999516e+02,1.954000000000000000e+05,2.373593000000000064e+00,5.965741461840130091e+08
4.800000000000000000e+01,1.100000000000000000e+01,7.962768000000000000e+08,7.962768000000000000e+08,2.726319635600000038e+04,7.447887886589999544e+05,5.777684809999999516e+02,1.970000000000000000e+05,2.252791999999999906e+00,5.103874136890310049e+08
4.900000000000000000e+01,1.200000000000000000e+01,7.962640000000000000e+08,7.962640000000000000e+08,1.608146507500000007e+04,3.917119014239999815e+05,5.777684809999999516e+02,1.954000000000000000e+05,2.123848999999999876e+00,1.317281943571210057e+08
5.000000000000000000e+01,1.300000000000000000e+01,7.962768000000000000e+08,7.962768000000000000e+08,3.061741262899999856e+04,7.189674604250000557e+05,5.777684809999999516e+02,1.970000000000000000e+05,2.253807000000000116e+00,2.797715599488040209e+08
