con-par,,,rand-par,,,cont-min,,,rand-min,,
baseline,workload1,wkload2 ,baseline,workload1,wkload2 ,baseline,workload1,wkload2 ,baseline,workload1,wkload2 
1351516015,1465408806,1427476983,253973804.5,544661595.7,590715943.5,1540330058,1540330058,1540330058,314702807.6,611926045.3,466332637.6
1451538521,1471038484,1506413077,280255935.8,575469313,587188607,1563983745,1563983745,1563983745,318056907.4,597446393,440491569
1489553986,1549202548,1554442291,93502132.11,1032131981,1070007443,1458600317,1458600317,1458600317,93504379.39,1034599338,1126575686
1486967281,1538862475,1533765520,176589874.6,1059437785,1100522672,1463766978,1463766978,1463766978,196613922.5,1059186786,1157901604
1517953709,1569864957,1575104698,164031219.5,1058329436,1095996879,1515506206,1515506206,1515506206,197343317.9,1063712552,1159466941
1515367003,1559524884,1554427929,151587739,1032848331,1077724334,1518087848,1518087848,1518087848,174569829.5,1034826586,1132763364
1468911688,1528552733,1533792092,208653622.5,348849550.8,279533850.5,1541261331,1541261331,1541261331,145417212.1,226440635.2,224596785.3
1461156635,1520797678,1515700340,438985674.5,523438047.2,439947583.7,1543842974,1543842974,1543842974,259864544.3,345831324.9,340012908.6
1453383838,1491560939,1507924167,427406971.7,508888818.1,436475609.4,1530956739,1530956739,1530956739,223658508.4,321084056.8,309018362.4
1413432871,1462733841,1446512635,441642961.9,523533452.4,435184208.6,1512466336,1512466336,1512466336,257070259.3,346795270.5,342852891.3
1527469587,1589371611,1589368067,168586817.2,295002552.7,242932102.8,1366130538,1366130538,1366130538,109832020.7,192583019.1,194779266.7
1542978012,1594541650,1586786425,442636673.1,528552856.3,449918271.7,1433277083,1433277083,1433277083,253294531.1,341740568.4,335850197.5
1576549458,1628129149,1638465679,430394000.3,511539291.6,432545381,1498331612,1498331612,1498331612,271656490.3,361190650.6,353502098.2
1581717806,1622959111,1620373925,276151561.2,1127521073,1222016064,1500914941,1500914941,1500914941,278029718.8,1272204106,1223552288
1545624295,1610081549,1610078004,279092776.5,1128856870,1222017131,1503436379,1503436379,1503436379,308301425.9,1298238492,1246296835
1615815271,1605119350,1615858587,302373528.6,1145827148,1239913161,1556248209,1556248209,1556248209,307426305.9,1288188625,1238001011
1551156016,1553401241,1569307137,295740751.9,1145315892,1230891922,1468394751,1468394751,1468394751,292544427.2,1274060775,1220920126
1569249457,1558571278,1561555459,195997131,1101820147,1196700231,1489073210,1489073210,1489073210,164326967.1,1237022404,1193373559
1538247489,1535318455,1535781626,458232921,680363444.7,706663310.6,1525178144,1525178144,1525178144,259293305.7,623732186.7,629651376.6
1553755912,1540488493,1522859911,432127594.8,679936802.7,689782383.2,1535516530,1535516530,1535516530,300812263.8,645172016.9,643380460.6
1564062193,1550810825,1546103960,400353910.4,636469516.7,665468996.9,1478683292,1478683292,1478683292,277034762.5,634283047.5,645567231.4
1592495708,1568905954,1546107336,406487380.9,693233251.4,708897209,1509701825,1509701825,1509701825,246423730,650799596.4,649170566.3
1527966991,1532763224,1538396433,427130789.6,688820502.3,696910798.1,1525148354,1525148354,1525148354,269985994.6,629123271.6,618581940.9
1522795266,1514668093,1507379588,404721837.2,688091099.2,700734483.8,1514806592,1514806592,1514806592,243801428.5,640166668.6,618571370.4
1553781696,1535330501,1551303785,279505052.6,811355826.6,648226641.2,1425777442,1425777442,1425777442,346981691.5,730505692.9,920546158.1
1551194990,1527575448,1533212034,218310697,790537718.6,620580309.5,1428565359,1428565359,1428565359,248616477.4,676597523.7,863329253.5
1536248319,1526252800,1523669543,293315885.1,831887047,672122744.6,1586877175,1586877175,1586877175,344962506.9,740456129,913681348.9
1523324916,1513329397,1515914488,282707842.4,813365103,652394667.7,1584290467,1584290467,1584290467,357064238.6,713858255.1,892338581
1296481965,1261921276,1251088046,277184043.9,800313501.8,633845366.9,1408035131,1408035131,1408035131,350258976.2,704388881.4,874955189.5
1325584436,1291398368,1326605090,213204057.4,750008889.5,589826451,1512906326,1512906326,1512906326,259279609.1,642936357,824491611.7
1412282758,1390632503,1497130976,407133386.4,544126127.8,535683711.3,1592117575,1592117575,1592117575,325082239.1,471209169.5,474940773.7
1518719886,1388865829,1471178616,389929046.4,537038396.6,524473748.3,1568458824,1568458824,1568458824,326343475.3,478722438.1,474374596.2
1550131553,1490297009,1575296991,373400739.5,543950391.5,529314323.4,1574024343,1574024343,1574024343,289871942.8,461584959.3,461695521.3
1552713227,1482541952,1567542052,417034676.1,556103339.7,531035733.8,1571437635,1571437635,1571437635,257881749.9,429387963.9,437388273.9
1603491536,1551186701,1615224389,365414305.3,532993015.4,517792810,1509250480,1509250480,1509250480,284517369.7,454274784.2,457603193.3
1567304653,1514999817,1594545929,369000089,501016789.7,488375178.1,1511833808,1511833808,1511833808,115004755.2,332573952,345077471.1
1652603090,1561526770,1669505980,413377190.9,738946488.2,760172022,1509252376,1509252376,1509252376,441685489.4,751005477.6,743371475.9
1631926321,1543435021,1653997560,404784076.7,764347388.1,784035189.4,1511835706,1511835706,1511835706,398811786.7,760374225.8,743988075
1574679123,1530107707,1589001764,441579789.8,748622377.6,786865361.2,1519162331,1519162331,1519162331,468247087.3,774176541.8,757937784.2
1569904358,1533087998,1597150404,404882754.5,710821261.5,743716429.6,1540232687,1540232687,1540232687,420192555.6,731123676.8,712057728.9
1621597557,1546009712,1635920199,442367954.7,745796043.7,759786297.3,1501460995,1501460995,1501460995,423694828,748041924.8,725998258
1616430899,1540843054,1643676945,402930728.1,754781174.9,783354942.3,1537649567,1537649567,1537649567,387418997.6,765296989.5,745537634.6
1648622446,1593619522,1673527926,316825372.6,595934526.2,640067716.7,1482712054,1482712054,1482712054,242706540.6,599375584.3,604892518.1
1651207462,1591036190,1670944594,389354808.7,908207798.8,972338547.8,1446804212,1446804212,1446804212,232314547.6,830109829.2,823132311.8
1677053854,1591036400,1686451120,393575814.9,942041726.1,988688814.9,1352888747,1352888747,1352888747,344086188.5,899992094.9,892702642.4
1628886715,1634497564,1633813446,368783210.9,983555459.6,1027107378,1512072956,1512072956,1512072956,283767502.4,916345067.8,909423580.9
1535801256,1556914836,1589841933,390863135.4,929278695.4,986028699,1581831921,1581831921,1581831921,347444780.9,898473464.9,895866616.1
1533216236,1556916524,1574333509,406877882.1,956999447.9,1003742529,1602510378,1602510378,1602510378,329902561.5,869381540.7,867669270
1559062629,1510386400,1582084980,403083456,961521602.6,987011597.4,1535303484,1535303484,1535303484,336037444.7,886066299.7,876784549.8
1577157757,1512973107,1592426743,40334337.54,1047540061,1053748022,1558566963,1558566963,1558566963,40334171.25,1062341401,1064529347
1515143882,1580159209,1525325083,42919190.18,1058890766,1069242048,1548274634,1548274634,1548274634,42919190.18,1074452364,1073661590
1502218790,1554310712,1499476586,327480961.6,1138841030,1173698656,1550857963,1550857963,1550857963,398274113.9,1084964939,1055564582
1569425472,1556895938,1551173369,421605451,1180518711,1205659385,1530181397,1530181397,1530181397,522738534,1129726740,1102176569
1559085401,1531047445,1527909894,389203390.1,1150794563,1181562173,1532764730,1532764730,1532764730,435370506.5,1102648389,1076587983
1512530275,1577548510,1530473640,385480787.5,1203638148,1227009103,1576673509,1576673509,1576673509,449617487.5,1136451678,1115389258
1538380460,1585305253,1533060346,376878425,1185130666,1223728261,1599936986,1599936986,1599936986,456210205,1144984562,1118970647
1577151945,1559455281,1558906947,392027444.4,1155288734,1173808667,1548240205,1548240205,1548240205,328074428.5,1091318604,1060207347
1559056815,1523266709,1533058450,396804078.8,1165928775,1201164580,1550823535,1550823535,1550823535,447008478.1,1111947750,1082855683
1330855423,1252464599,1301107862,524049217.7,1004308721,1061425800,1570705208,1570705208,1570705208,424300375.8,968897660.7,882667600.2
1230965264,1301294153,1233652751,566676508.5,1022578695,1098932516,1476170709,1476170709,1476170709,431244893.2,996737354.4,901236133.5
1380350390,1382406571,1388913851,543373094.2,1045787588,1112026782,1635350735,1635350735,1635350735,402046204.4,1023250764,915563360.6
1279575831,1346502107,1377569693,591869473.8,1025338139,1086422475,1656029192,1656029192,1656029192,466933324,1020293524,927743080
1491273621,1487073154,1475671872,550329736.2,997801747.3,1066510488,1533176478,1533176478,1533176478,443879813.9,993836362.6,907114476.6
1468010025,1474146373,1457576744,551663905.5,1069039265,1128247860,1520249698,1520249698,1520249698,423448979.5,1052906260,938307188.7
1491268443,1465609680,1458781952,561268262.2,1007192287,1069152099,1571969497,1571969497,1571969497,407183151.1,978366331.4,884517271.6
1473174565,1479334151,1461963451,430096692.1,907292776.6,972718117,1569382788,1569382788,1569382788,340399329.8,891431868.1,798561041.2
1526529917,1537103155,1512217278,230822655,305106435.8,379750597.4,1574251255,1574251255,1574251255,203129403,350445371.8,347275603.6
1521755154,1545250107,1522949247,178541476,285293953.6,360068052.9,1592736592,1592736592,1592736592,137986191.1,309207822.5,307709713
1547584221,1571064813,1551348970,212755465.6,289511383.8,357980279.9,1597926057,1597926057,1597926057,208158164.8,322423541.4,326765153.6
1529492468,1563309756,1546178931,237567909.7,305915131.3,372780696.1,1597924368,1597924368,1597924368,230618821.8,352621149,335232699.3
1529516324,1529799577,1510073610,229859719.1,919347666.8,917838694.1,1595353089,1595353089,1595353089,165310384.9,805507713.5,913686810.7
1492935856,1498387457,1486414857,239574968.9,933682581.6,927841608.2,1569109319,1569109319,1569109319,175139677.8,799711228.5,924707386.6
1578631674,1553029262,1533313420,220980523.5,916915195.1,914165074.2,1572105664,1572105664,1572105664,186294866.4,814337192.9,942083624.6
1576048344,1550444243,1535898439,148247600.3,900266233.4,897383440.9,1577274010,1577274010,1577274010,67274899,784556646.7,892530476.9
1591548189,1599444735,1577154430,358622501.2,1232566177,1240969818,1563192074,1563192074,1563192074,449181818.4,1312163653,1322930149
1619006312,1631805468,1631794936,348329918.1,1193114160,1206815317,1605823791,1605823791,1605823791,440983449.6,1258851813,1270030146
1546606364,1572314560,1556796290,336730834.9,1180210604,1191551168,1551575572,1551575572,1551575572,436375410.3,1257443059,1268035943
1556948128,1580069616,1569721382,331419818.9,1167118863,1180657144,1574839052,1574839052,1574839052,411465534.1,1243011788,1245764844
1518215830,1505199139,1520670620,353961372.8,1230573744,1241108069,1528314786,1528314786,1528314786,432462246.2,1297765876,1311988002
1536310960,1520709250,1546519115,366300781.5,1212232627,1214178146,1551578265,1551578265,1551578265,464888044.9,1293637137,1306051988
1528541022,1551693991,1559428155,401286467,814046545.9,796505358,1512840156,1512840156,1512840156,384058393.3,751776741,748691492.4
1518202636,1543938936,1559426466,405448672.2,813584420.2,811847455.4,1512838466,1512838466,1512838466,357003264.5,732095595.7,729178447
1559464043,1536189110,1518098170,365260579.1,770041048,765973068.4,1585064009,1585064009,1585064009,258588673.9,684342212.4,674498555.3
1559465731,1541359145,1525853226,403003444.9,828004286,820640509,1600572432,1600572432,1600572432,318520972.9,762872330.4,756760211.5
1595636559,1600779090,1600783280,412374941.2,842341295.5,830600599.1,1574759418,1574759418,1574759418,319967028.1,755685341.5,750076777.7
1577543120,1593024035,1587858189,434501820.5,825423894.7,814594777.2,1577342749,1577342749,1577342749,362771897.5,746485053.8,742957380.2
1559493829,1528493630,1520721528,18836889.24,661844209.7,632048748.4,1556688382,1556688382,1556688382,18835444.51,630822805.8,658848234.8
1531060314,1500058426,1507794747,108436986.4,1047368081,1064189294,1538591564,1538591564,1538591564,92524240.65,1045988854,1074155954
1395996423,1360791330,1325584648,75952431.24,1056191939,1077811314,1330584501,1330584501,1330584501,61880816.18,1058265358,1083067764
1225880511,1261088481,1296294864,84417058.16,1015176765,1040765627,1301482029,1301482029,1301482029,67839852.05,1021650901,1046083075
