con-par,,,rand-par,,,cont-min,,,rand-min,,
2074921868,2081143918,2075597024,999273451.4,1664356757,1682496763,2146967121,2146967121,2146967121,984421557.3,1664356757,1806532621
2074921024,2081143074,2075596180,999003084.8,1665140683,1681814776,2146967966,2146967966,2146967966,985167079.4,1665140683,1807525124
2074912999,2081152789,2075605896,999319644.6,1664967487,1682405217,2146958250,2146958250,2146958250,987633087,1664967487,1809633166
2074912155,2081151945,2075605052,1018041885,1683149686,1701358947,2146959095,2146959095,2146959095,1009061896,1683149686,1831334915
2074936762,2081129023,2075582130,1000035201,1665166595,1681816420,2146982015,2146982015,2146982015,984436391.2,1665166595,1806527597
2074935918,2081128179,2075581285,1018022003,1683121334,1701349528,2146982859,2146982859,2146982859,1007295807,1683121334,1829500261
2074927893,2081137895,2075591001,1017500477,1682299980,1700815901,2146973145,2146973145,2146973145,1009610351,1682299980,1831527642
2074927048,2081137050,2075590156,999233063.1,1664809218,1682499939,2146973988,2146973988,2146973988,984365412,1664809218,1806299030
2073906793,2081128463,2075548512,1018839273,1683133723,1700459453,2147881780,2147881780,2147881780,1009468892,1683133723,1831179363
2073907637,2081127619,2075549357,1000064993,1665831087,1683394641,2147882624,2147882624,2147882624,986631536.7,1665831087,1809098576
2073907591,2081137333,2075557065,1000863044,1666223274,1683614036,2147872909,2147872909,2147872909,984289451.1,1666223274,1806495677
2073908435,2081136488,2075557910,1018038021,1683601245,1700910352,2147873754,2147873754,2147873754,1007428717,1683601245,1829622268
2071412559,2078313961,2072745856,1000153452,1665365742,1683506289,2145746277,2145746277,2145746277,989217729.2,1665365742,1810880820
2071411715,2078313117,2072745045,1000186091,1664851883,1683351582,2145747122,2145747122,2145747122,989770555.5,1664851883,1811694994
2071413509,2078314910,2072746806,1017385053,1682149634,1701328056,2145745329,2145745329,2145745329,1009636792,1682149634,1831982157
2071412664,2078314066,2072745993,1000304383,1665741063,1683087046,2145746173,2145746173,2145746173,986579954.1,1665741063,1808635293
2072976197,2078966835,2073656435,1020966605,1686334455,1703658702,2145176966,2145176966,2145176966,1006482860,1686334455,1828563308
2072975354,2078965991,2073655592,999341502.2,1664628624,1682171623,2145177811,2145177811,2145177811,983757613.5,1664628624,1805866622
2072977146,2078965886,2073657384,999808821,1665150410,1683572611,2145176017,2145176017,2145176017,988668139.9,1665150410,1810649760
2072976301,2078965042,2073656539,1018023543,1683588531,1700884840,2145176862,2145176862,2145176862,1007414357,1683588531,1829607908
2072992228,2078979390,2073668992,1000400040,1665649594,1683085485,2145186047,2145186047,2145186047,989257504,1665649594,1811291880
2072991384,2078978546,2073668148,1000465828,1665150902,1682907762,2145186891,2145186891,2145186891,986286317.8,1665150902,1808365118
2072993176,2078978441,2073669940,1000844223,1666002885,1683379524,2145185099,2145185099,2145185099,987935744.1,1666002885,1809573782
2072992332,2078977597,2073669096,1017367934,1682579972,1700835794,2145185943,2145185943,2145185943,1012695805,1682579972,1834638696
2074074520,2079759799,2074528379,999226681.1,1664295233,1681928561,2144443128,2144443128,2144443128,986305396.3,1664295233,1808361965
2074075365,2079758955,2074527535,1000839925,1665957474,1683609129,2144443973,2144443973,2144443973,983396260.5,1665957474,1805426843
2074073572,2079758851,2074527431,1000045111,1665172475,1683588018,2144442180,2144442180,2144442180,988685523.8,1665172475,1810667785
2074074416,2079758006,2074526586,1017727801,1683217136,1700563067,2144443024,2144443024,2144443024,1008288980,1683217136,1830306323
2074086917,2079772354,2074540935,999331329.2,1664615309,1682171870,2144452210,2144452210,2144452210,986029114.4,1664615309,1808114256
2074087761,2079771511,2074540091,1000828621,1665907274,1683718678,2144453055,2144453055,2144453055,984373386.7,1665907274,1806433076
2074085968,2079771407,2074539987,1000703019,1665622140,1682928371,2144451262,2144451262,2144451262,986070940,1665622140,1808084056
2074086812,2079770562,2074539142,1000974975,1665958432,1682930695,2144452106,2144452106,2144452106,983744513.8,1665958432,1805699816
2074048219,2079785941,2074550888,1020974867,1687896487,1705009524,2144428612,2144428612,2144428612,1006352966,1687896487,1828417824
2074049063,2079785097,2074550044,1018344545,1683566312,1700720240,2144429457,2144429457,2144429457,1008303310,1683566312,1830320653
2074047270,2079784993,2074549940,1000205897,1665637022,1683726532,2144427663,2144427663,2144427663,988697614.8,1665637022,1810318687
2074048114,2079784148,2074549095,999781965.1,1665180227,1683099656,2144428507,2144428507,2144428507,986123058.4,1665180227,1808287690
2074060774,2079798498,2074561265,1020972517,1686338357,1703661236,2144437693,2144437693,2144437693,1009562896,1686338357,1831585199
2074061618,2079797653,2074560421,1017779003,1683146992,1701119889,2144438537,2144438537,2144438537,1009047567,1683146992,1831320586
2074059826,2079797549,2074560316,1000487343,1665295669,1682800352,2144436745,2144436745,2144436745,984550482,1665295669,1806547289
2074060670,2079796705,2074559472,999393414.9,1665789366,1683027303,2144437589,2144437589,2144437589,986610714.9,1665789366,1809078527
2072925548,2078450835,2073382789,1000016251,1665145245,1682911851,2146946399,2146946399,2146946399,984925001,1665145245,1806816323
2072924704,2078449991,2073381946,1000136328,1665752612,1683374384,2146947244,2146947244,2146947244,986567178,1665752612,1808622517
2072914865,2079700231,2075282886,1017488480,1682743106,1700489880,2146931795,2146931795,2146931795,1006786124,1682743106,1828786202
2072914021,2079699504,2075283730,1000413095,1665664411,1683379324,2146932639,2146932639,2146932639,989271833.3,1665664411,1811306210
2074947537,2080942532,2075259649,1000018046,1665233424,1682674050,2146621993,2146621993,2146621993,987176248.7,1665233424,1809375683
2074948381,2080943376,2075258805,1018119105,1683374153,1700893232,2146622837,2146622837,2146622837,1007897978,1683374153,1829749556
2074938667,2080951085,2075250779,1000038990,1665281993,1683108211,2146613123,2146613123,2146613123,985226069.9,1665281993,1807107908
2074939511,2080951929,2075249934,1000035047,1665165296,1683340553,2146613967,2146613967,2146613967,989098642.5,1665165296,1811106529
2074913606,2081181150,2075861566,1000035673,1665803627,1682921169,2146657217,2146657217,2146657217,984519686.8,1665803627,1806595766
2074914451,2081180306,2075860722,1017974077,1683116961,1700558643,2146658061,2146658061,2146658061,1010034632,1683116961,1832136925
2074904737,2081190020,2075870437,998757801,1665145259,1681720482,2146648348,2146648348,2146648348,984555007.3,1665145259,1806199011
2074905581,2081189176,2075869593,1000761260,1665512635,1683194736,2146649192,2146649192,2146649192,985420361.9,1665512635,1807377600
2074928501,2081166255,2075846672,999294957.9,1664280557,1682657900,2146642323,2146642323,2146642323,983743284.1,1664280557,1805852292
2074929345,2081165411,2075845827,1000594784,1665629591,1683448406,2146643167,2146643167,2146643167,984517232.6,1665629591,1806883542
2074919630,2081175125,2075855541,998982461.5,1664112825,1681270983,2146633452,2146633452,2146633452,984959647.3,1664112825,1807090169
2074920475,2081174281,2075854697,1017681330,1682729709,1700412320,2146634297,2146634297,2146634297,1008403017,1682729709,1830909359
2074906087,2081183075,2075817460,1017656172,1683058720,1700747121,2146610836,2146610836,2146610836,1009659386,1683058720,1831650436
2074906931,2081182231,2075816616,1000053700,1665191538,1682934311,2146611680,2146611680,2146611680,984904951.2,1665191538,1806796274
2074897216,2081191946,2075826331,998351727.3,1663826164,1681448492,2146601965,2146601965,2146601965,984783931.2,1663826164,1806826429
2074898060,2081191101,2075825486,1000632758,1665809723,1682713280,2146602809,2146602809,2146602809,986040437.4,1665809723,1808050270
2074920981,2081168181,2075802566,1018823921,1682837637,1700395627,2146606960,2146606960,2146606960,1009454532,1682837637,1831165003
2074921826,2081167337,2075801722,1000037692,1665174845,1682903470,2146607804,2146607804,2146607804,986057083.1,1665174845,1808249497
2074912110,2081177051,2075811436,1000832708,1664806523,1682410664,2146598089,2146598089,2146598089,987753058.2,1664806523,1809757605
2074912955,2081176207,2075810592,1000046378,1665224170,1682933240,2146598934,2146598934,2146598934,984705757.4,1665224170,1806693399
2074887936,2081164925,2075835612,998748196.9,1664009461,1682171917,2146631165,2146631165,2146631165,984394176.9,1664009461,1806505240
2074888780,2081164081,2075834767,1017833049,1683088252,1700540548,2146632010,2146632010,2146632010,1010020302,1683088252,1832122596
2074879065,2081173795,2075844481,1017740349,1683230525,1700575503,2146622295,2146622295,2146622295,1008303340,1683230525,1830320683
2074879909,2081172951,2075843637,1000060935,1665217931,1682939111,2146623139,2146623139,2146623139,987158138.3,1665217931,1809357828
2074902830,2081150030,2075820716,1000212652,1665420011,1683100895,2146616271,2146616271,2146616271,984661372.6,1665420011,1806701660
2074903674,2081149186,2075819872,1000044458,1665163340,1683644829,2146617115,2146617115,2146617115,985835926,1665163340,1807807007
2074893959,2081158900,2075829586,1017983662,1683126908,1700568578,2146607400,2146607400,2146607400,1010048992,1683126908,1832151285
2074894803,2081158056,2075828742,999098903.6,1664215171,1681843851,2146608245,2146608245,2146608245,985181408.9,1664215171,1807539454
