con-par,,rand-par,,cont-min,,rand-min,
baseline,workload2,baseline,workload2,baseline,workload2,baseline,workload2
11927.72582,11970.15159,16742.50545,16797.79349,47454.25301,47454.25301,14812.54434,14376.12217
10644.23686,10618.24348,14749.10251,15186.71547,37662.60549,37662.60549,11980.5937,11973.76672
9948.033246,9910.773898,16851.93755,18879.2825,37039.88972,37039.88972,15119.48447,16721.1959
10455.84498,10439.94682,22409.6072,22507.36882,37416.93326,37416.93326,18229.54036,17837.18561
10357.39039,10405.54805,24099.69683,23571.12046,36931.75544,36931.75544,18084.25024,17918.87137
10666.98403,10637.17592,20788.4664,20464.81007,46098.27104,46098.27104,12744.12402,13083.36935
9860.113323,9860.850181,25041.71389,24554.93495,39811.73663,39811.73663,15123.75788,14733.0221
9593.868475,9590.617752,22109.88255,22066.39193,39182.65543,39182.65543,13684.24738,13615.12544
10012.33855,9995.995533,20328.82488,19417.6082,38230.52005,38230.52005,15364.10374,14519.41803
11435.21982,11323.66713,21891.4524,21503.21861,47262.12131,47262.12131,16770.61848,16699.80726
10070.76837,10127.79776,25967.93932,24382.43679,58789.99489,58789.99489,17137.02947,16776.00146
8898.800944,8924.511664,21701.90593,21325.76936,46411.63117,46411.63117,13692.15581,13777.29425
11590.63982,11575.78395,26285.66428,24966.68366,49457.84212,49457.84212,18215.78451,17516.10786
7658.761521,7626.493443,23866.02125,22522.22985,28353.00662,28353.00662,10374.98778,11118.68443
6436.789792,6439.884244,19699.21883,21096.46571,25132.11045,25132.11045,12610.59757,13363.53067
190463.2858,186059.3033,148956.2894,2283528.952,209294.7471,209294.7471,30783.57896,2867137.163
192473.8972,193791.5389,133795.4073,4909434.981,209294.7471,209294.7471,126257.3396,967526.8105
179653.806,190498.6087,107844.5497,4942398.611,209366.1198,209366.1198,67199.73242,2925194.798
188577.4605,190109.2711,145717.9126,2521191.371,180070.0358,180070.0358,48823.95879,357250.5576
190208.8744,158817.0745,107821.9061,3694997.955,161712.1706,161712.1706,29746.5364,568649.4729
114292.2922,136985.5177,125315.385,5002560.696,172065.5794,172065.5794,59998.319,1188981.379
76842.80371,102100.5076,121644.5212,3676099.341,170623.0202,170623.0202,78612.99008,1590668.009
135870.0478,139632.3149,152160.5759,1839407.004,167707.7468,167707.7468,124546.6822,1565610.893
141865.378,141643.6744,137220.0931,2530716.236,180686.0952,180686.0952,72075.44688,1382490.373
88593.84052,91317.91856,143358.6675,1384973.437,180686.0952,180686.0952,37344.08072,1254939.34
84716.6578,90506.90511,154761.4709,4975444.092,180686.0952,180686.0952,67211.75988,1210413.719
90572.00377,115747.4642,156962.175,4936101.644,180686.0952,180686.0952,48025.95875,1457187.357
129674.5924,144087.9482,146257.8172,2540686.755,180686.0952,180686.0952,70297.05512,231846.1642
112107.2877,116983.8272,152631.4798,4907155.51,180686.0952,180686.0952,48916.44988,1346924.576
138549.3371,169430.0779,122723.9151,2810172.378,180686.0952,180686.0952,56163.1403,1579891.53
200030.0188,203675.7039,138815.6087,4896690.651,180686.0952,180686.0952,123860.5066,1345223.804
163186.3154,151842.6448,136753.0579,4990074.971,180686.0952,180686.0952,107731.481,1361088.443
167391.7743,173519.0255,161600.9906,3702585.248,180686.0952,180686.0952,78184.92297,712482.8619
173231.1301,199750.3546,165750.0359,4922297.123,180686.0952,180686.0952,61021.3414,3439060.973
151547.432,153690.2993,148995.3421,5014792.632,180686.0952,180686.0952,24549.25762,445819.8594
162137.5897,201564.8501,128134.282,1438507.965,180686.0952,180686.0952,62267.82297,3415376.122
81554.72028,80173.66163,132673.7225,4961458.272,180205.7706,180205.7706,136856.5964,580145.8435
86523.36977,93755.29889,132111.6744,4952955.426,180686.0952,180686.0952,65229.01722,1422729.322
188764.5332,174518.0525,154271.7249,1822755.565,180686.0952,180686.0952,51524.035,1292050.592
173642.8616,177135.1392,142254.891,2889108.478,180686.0952,180686.0952,50470.05616,2017026.382
176929.8263,180560.0457,171951.0539,5033671.495,180686.0952,180686.0952,64590.46466,455316.0485
179522.2603,184854.0438,199928.4156,4858268.196,180686.0952,180686.0952,116338.2285,167546.74
176055.1432,180632.4034,205811.7003,2776582.549,180686.0952,180686.0952,138790.0743,782201.6459
135207.7474,135207.7474,176659.6102,4932611.474,162243.5528,162243.5528,66383.73172,152466.8866
98295.9219,98574.71199,171519.5128,5146778.493,153149.7239,153149.7239,80222.22054,271596.3186
252805.1235,258137.0967,194078.8853,5194363.982,218522.812,218522.812,130825.3712,625739.4336
231772.8529,217452.0347,163423.7842,4980828.587,218650.1449,218650.1449,195230.7565,264764.7263
231882.474,206236.0943,196281.5842,2059018.719,218522.812,218522.812,109781.8312,1191550.133
222995.5322,230066.8892,161218.0735,5004413.301,248592.3248,248592.3248,68199.76574,511557.4099
222414.8197,215437.5069,181779.0752,4960531.637,312255.8859,312255.8859,63946.55599,145892.9611
169702.415,202629.2858,162134.1128,5042278.946,303291.3203,303291.3203,190026.4411,535518.8927
160739.2408,116816.4301,161160.1893,1483365.563,306315.5659,306315.5659,70510.94896,2422851.503
200738.847,200445.4009,154235.1405,1375714.503,312328.343,312328.343,68241.91541,567949.9574
180205.8828,194904.471,167501.7036,2077040.948,313418.9812,313418.9812,115304.1751,627139.7943
133674.241,129676.8539,153116.6495,1362699.338,315330.7685,315330.7685,113201.6394,524567.4803
176090.0816,130048.8583,150072.0607,4954699.692,316142.4062,316142.4062,117280.6569,946346.8295
188104.4721,180001.3963,147999.99,1710570.868,314289.2724,314289.2724,116991.0652,134696.0283
190436.0119,181163.2319,169159.9282,1379656.599,315100.9101,315100.9101,43087.37844,1105454.585
170046.3518,152891.8704,136837.7179,1414796.802,316954.0439,316954.0439,43272.89563,1350924.941
198904.4275,209136.582,150824.7465,1348458.654,316954.0439,316954.0439,115508.0668,1104772.18
235225.0324,235289.7929,151839.555,5002171.402,313747.1238,313747.1238,77548.11926,2920486.303
194124.4836,202990.7408,195177.9633,1211641.598,341592.0623,341592.0623,48078.77282,1275942.247
199172.5193,204447.1375,129855.3404,4920156.687,333152.2186,333152.2186,62213.04684,549720.1894
243473.2884,232932.1025,165102.7702,4948577.609,315100.9101,315100.9101,105350.1788,1107238.897
200174.9895,205519.9731,120877.9553,1065551.508,313747.1238,313747.1238,114989.688,974523.3703
212264.4461,209465.3565,182162.3658,4984795.701,345886.0712,345886.0712,68199.76575,2081614.776
140192.7587,140381.4153,174688.2076,4967727.371,325023.132,325023.132,70252.12517,455472.7238
168016.4263,156743.6459,176649.2265,1009254.894,325193.1895,325193.1895,130959.3131,2793370.905
221647.1611,222584.7958,172773.4413,2083602.908,313415.8107,313415.8107,133819.1178,2878899.13
231588.4845,236939.0151,170357.4601,1345125.77,356610.7935,356610.7935,90928.77437,2941249.902
243911.4235,230283.3392,175482.7757,2795269.738,311312.2106,311312.2106,117283.4597,2708130.271
225696.0003,224909.8726,182905.9616,2792874.626,328738.0301,328738.0301,61873.0258,2879497.719
221673.292,218288.9134,179791.5608,1371517.865,362026.8426,362026.8426,64082.74785,1335448.755
232474.9269,231095.8365,166805.9153,2753498.285,313660.3891,313660.3891,103929.2876,2820139.578
128306.499,130077.4452,178231.6187,1314448.598,313566.7149,313566.7149,90175.42752,2936255.404
211044.3516,229302.2131,161608.1901,2794318.367,205792.8837,205792.8837,37089.9199,2949283.8
218206.718,222244.2033,149776.7195,4990585.994,218184.2154,218184.2155,123843.1793,2950672.733
214870.9933,219671.1487,167358.46,4956365.073,205921.606,205921.606,105898.9034,2729961.698
219409.6933,234389.958,159471.3807,4952941.923,196999.289,196999.289,91695.30912,981020.9401
225252.2461,223853.9431,176422.2732,2841127.556,284911.1948,284911.1948,113797.4247,980240.618
149823.237,155413.2634,188989.43,2794004.463,286606.9273,286606.9273,86524.43994,980267.7254
107799.1536,109348.149,206245.6132,1501896.117,285463.9766,285463.9766,63421.0335,166169.9439
171077.2965,174468.2611,188214.8483,5000714.741,280863.6394,280863.6394,120306.4292,868038.7273
181026.6232,176921.2958,172213.757,1421825.339,288106.5548,288106.5548,76386.20033,257418.4064
139311.145,165923.7002,167519.3258,4950036.862,312997.31,312997.31,108219.4591,985118.7897
119131.2623,162331.8295,177464.969,4947185.484,329577.2541,329577.2541,41160.63957,990460.6711
152144.1771,173654.0782,175533.1371,4986970.46,287087.252,287087.252,110934.4995,929273.0614
191219.9379,178771.9316,150752.0821,2786656.619,287296.5024,287296.5024,79639.42366,165914.6815
167393.1671,164118.8588,157271.101,2034141.619,351350.7697,351350.7697,79727.47861,2627639.007
193082.9813,198718.7397,129351.5206,2064688.762,286606.9273,286606.9273,118148.4181,2826045.004
242472.4099,250215.8744,142198.5712,4999970.443,314328.9032,314328.9032,44180.5726,2666550.758
202166.8635,203297.1346,136790.1868,1431886.403,348176.3198,348176.3198,58304.59982,160608.2774
233296.793,225026.864,145808.7659,4952458.733,383171.5934,383171.5934,54283.11755,658160.4001
239069.9275,250284.5081,153985.5025,4941444.577,340300.5197,340300.5197,74757.50831,619646.754
227746.8178,224208.8559,135610.057,2765063.116,318008.2218,318008.2218,121198.8093,2814175.487
215771.9581,219497.4675,164293.631,5049254.377,287087.252,287087.252,41996.81284,2841708.098
154020.4916,156547.5706,131028.7276,5000585.733,348424.141,348424.141,53964.9783,1457604.03
160514.4318,167736.5762,156314.4826,1370687.943,312185.6723,312185.6723,62629.52984,159645.279
238759.2213,247951.8049,144626.5819,5050501.233,288918.1926,288918.1926,101814.1313,1397447.374
228012.9053,234325.7668,125886.6462,5004821.977,335357.379,335357.379,63848.26434,5760636.115
244509.0983,246344.1063,130488.1621,1137754.028,295073.9734,295073.9734,104342.8471,2263888.102
238803.4697,240756.5346,125166.6861,5048354.173,309880.4573,309880.4573,97690.3248,5771663.164
221680.6185,230637.2229,135828.1434,5041863.237,421133.7682,421133.7682,62847.49319,5788579.008
238362.2546,246496.115,134528.8552,4881939.591,316063.452,316063.452,142720.7695,5376946.637
130873.2763,130141.8635,154261.2028,2789630.157,320059.8166,320059.8166,129157.0819,2243916.719
231011.0845,239922.1328,137255.354,2788141.758,221816.7412,221816.7412,110783.701,736931.2633
229946.0186,230707.3895,131453.1415,2795286.368,221816.7412,221816.7412,41556.87149,2258365.459
228391.4363,229526.5291,153717.531,4937982.339,222021.7654,222021.7654,29438.93139,2425056.81
247181.1154,241742.1881,138941.7883,4916009.018,208201.5411,208201.5411,48872.78428,2105707.759
224831.9001,221697.4899,133807.4637,4882138.82,299072.4939,299072.494,71725.52308,2218351.045
187311.1091,185268.3287,163547.6832,4910796.485,295450.2388,295450.2388,68330.59484,2696869.862
190038.1478,125081.3423,131809.5469,2617347.224,293943.8117,293943.8117,32667.7377,2416701.081
191609.8586,154115.6468,137541.1259,3667265.301,299956.5888,299956.5888,36941.82643,2506622.9
192101.3805,183739.2697,163581.9914,1805676.919,314289.2724,314289.2724,61340.80881,2723844.799
121454.4591,124588.4443,137814.4652,1791953.715,339278.6755,339278.6755,29011.62215,2735995.02
164258.9164,139059.9871,115099.2716,2849304.095,339278.6755,339278.6755,48544.80735,2838982.558
171175.9797,183885.8177,158081.0224,4916312.598,338947.3625,338947.3625,58201.48517,2865142.919
198433.9298,189758.2621,162537.8857,1914360.633,315100.9101,315100.9101,80134.84635,2033211.731
169583.7112,177089.4081,156269.422,1202667.605,338467.0378,338467.0378,62422.84253,191652.6567
194743.0535,201364.7627,121800.7354,4991951.83,301746.3133,301746.3133,62375.9451,2857397.237
260193.9568,255716.9698,165839.0852,1851694.881,338467.0378,338467.0378,43440.31957,2910174.851
203932.6809,209991.1227,170331.8371,1548433.028,340705.6208,340705.6208,47337.72254,2833767.319
209507.2372,207647.7411,140926.3813,2244405.097,338467.0378,338467.0378,67131.18195,525602.2783
248139.1145,255999.058,146758.3252,1342269.187,313477.6347,313477.6347,27230.23008,2831449.225
255328.7139,262687.8298,182238.1126,4959051.802,339278.6755,339278.6755,61328.11944,2829260.441
228570.7483,217878.8472,150902.6271,1411857.969,339759.0002,339759.0002,35238.16291,1350798.284
153521.1482,149344.7988,159719.8112,1348997.552,339278.6755,339278.6755,66495.17007,1978690.657
145583.3382,160465.1961,161955.7094,4950789.909,339278.6755,339278.6755,76378.91265,373811.3148
235934.3781,230169.4985,176558.4284,1515878.073,338405.2138,338405.2138,79718.22211,2675632.222
231513.8508,232761.8648,162802.6162,1529507.556,356591.9065,356591.9065,93270.86429,375873.2255
258885.7666,252136.9566,171606.3721,1323276.538,363033.8547,363033.8547,74916.31734,2811703.114
248399.8374,236876.0239,174269.2411,1529320.006,342632.6553,342632.6553,94041.69533,305031.3432
243479.0805,225475.126,152160.7569,2031930.869,358899.9955,358899.9955,65906.31557,2756373.136
249387.1273,249027.3448,140252.8029,4907709.073,311055.4185,311055.4185,103711.6737,2771396.468
215195.2891,152384.418,153758.4103,1134168.486,311193.6257,311193.6257,67882.7881,2911400.287
255354.2798,249589.0341,171738.0968,1354742.261,211750.9335,211750.9335,73368.5138,2924052.152
240959.7526,235125.0506,153500.9135,5048847.582,216433.5882,216433.5882,76911.14843,2173255.179
227795.765,235789.9263,130428.1856,4949924.951,211816.2,211816.2,92218.37362,2855561.992
256727.5063,246500.6382,172184.8997,4979214.896,208198.7543,208198.7543,70262.20712,2648576.903
233011.2303,230458.8343,143909.6901,1866580.719,246950.5518,246950.5518,48557.58513,188779.1986
176920.8039,169438.8266,163030.7182,5026020.306,263284.251,263284.251,98136.20951,196718.0953
130951.7135,122692.5859,157407.746,2253921.519,244616.5836,244616.5836,58561.53095,363062.6514
161780.4632,165538.1387,148083.2613,2259048.572,256954.6769,256954.6769,56815.50754,888020.752
195485.2233,197579.7581,156475.305,4982862.497,322574.7451,322574.7451,64659.47834,2232114.499
156806.8877,188863.7224,154879.5009,2311207.14,305265.5294,305265.5294,61881.59255,1345873.823
125519.6011,189498.9752,163706.9099,2066581.211,278652.1022,278652.1022,42225.1697,2228968.679
208055.3394,166315.5331,173273.6345,4937427.439,321742.4994,321742.4994,60171.44114,697566.8715
199889.5235,202715.8825,162373.3284,5001966.974,322615.9611,322615.9611,36299.08805,913373.0586
181377.2236,176745.0069,169931.2319,5045437.119,304049.4448,304049.4448,72802.05589,888103.7376
213965.1558,224985.0146,178665.1167,4940585.648,322615.9611,322615.9611,77112.40138,2247779.346
267615.6266,268285.9484,129719.9476,1377937.172,322574.7451,322574.7451,69622.54279,118968.9721
217862.6025,225157.5897,132358.8575,1526232.772,357094.5496,357094.5496,81028.14912,419173.0452
227894.1403,231655.1838,128622.7662,4988617.643,347690.7698,347690.7698,80068.14592,202115.258
263213.0065,270621.6054,124419.0183,4970934.065,322574.7451,322574.7451,73897.77452,980375.2487
252913.9871,257099.1863,147481.6444,4930750.127,319558.0526,319558.0526,29158.36308,139354.8993
238402.6339,236656.6224,136809.0142,4897496.737,322574.7451,322574.7451,48607.20617,2092367.221
162269.1928,159059.0286,134156.8481,2767263.395,323789.536,323789.536,67188.08175,189086.3051
164246.7363,163087.3598,140534.4379,2307672.977,282450.015,282450.015,63302.74574,290134.5473
252708.2005,254360.8483,133579.4787,2067167.723,322574.7451,322574.7451,34720.62144,684816.1444
248336.2433,252839.5036,122114.8045,2072600.531,341052.6092,341052.6092,53002.20666,1316641.738
265206.4142,271887.0156,145670.8017,2077136.341,322574.7451,322574.7451,64824.55085,2103519.581
253459.0489,258270.1404,148385.5445,5002611.87,335236.5441,335236.5441,55430.14025,1341885.995
231288.3871,252824.6713,131960.6824,2259532.332,374864.426,374864.426,38565.04521,757360.4668
255931.5776,259186.232,132388.9013,652510.4435,318436.5412,318436.5412,73880.18962,344731.5338
171556.8146,165397.7367,141110.1233,2254176.532,319248.1789,319248.1789,68201.35098,240469.9874
241888.1753,254805.5599,111224.5039,1416167.015,203023.5692,203023.5692,73518.45145,99709.22977
245127.5763,235952.411,116709.3424,1375727.887,203149.5816,203149.5816,68350.87467,2006461.177
233847.8563,244707.8588,118366.5662,2255849.912,203110.9322,203110.9322,75023.00448,731851.3398
254919.5161,264971.1983,146558.5197,4856155.829,236996.5614,236996.5614,59517.19972,1141167.413
236252.6379,235885.1883,132453.5702,4955724.245,242053.2944,242053.2944,70727.43749,1418067.452
165971.5506,175395.9243,142821.772,4937262.754,294351.9218,294351.9218,58096.94989,1418094.559
127085.8013,130496.7447,122723.4133,4997835.748,249002.7942,249002.7942,52211.57465,447083.4032
160939.942,174251.0597,128564.9905,4935669.903,283148.3213,283148.3213,26729.08463,2021004.809
211434.6351,195527.8897,127029.4392,5046977.676,336716.4105,336716.4105,66646.54774,113119.6388
147749.7694,133283.4211,135091.9953,4899257.502,285813.0928,285813.0928,62493.76305,227559.6636
138259.7099,140491.1996,124619.689,4930423.067,336716.4105,336716.4105,63487.71522,1412681.701
192782.334,195451.1564,142510.4756,2446051.64,285813.0928,285813.0928,73958.66983,2827282.487
207898.9623,197163.5828,136258.1625,4953478.224,285813.0928,285813.0928,78225.15855,346075.1606
179893.2163,179970.4987,112547.505,4954143.27,341952.2873,341952.2873,66871.0908,2772549.573
217749.0398,204813.8776,166978.6327,1708493.941,285001.455,285001.455,69654.19161,2765943.674
258954.9216,265183.3414,156639.973,2240841.713,337528.0483,337528.0483,79734.98047,5800432.66
219174.0391,218195.9713,150926.4679,4997517.489,342573.0079,342573.0079,149463.3016,5804236.997
224587.8505,230823.7923,131158.9293,4906609.273,338641.3659,338641.3659,62213.04684,498268.362
266443.0165,269555.3284,155619.6906,2058905.006,336716.4105,336716.4105,49821.62588,2736958.903
270884.3176,263991.1279,139144.427,4925390.28,336716.4105,336716.4105,109509.7627,109144.0351
232166.1316,230593.0307,176416.7865,4903551.947,338339.686,338339.686,105732.779,268532.0124
149236.2869,155379.7397,180358.3819,1550114.906,286624.7305,286624.7305,131057.3228,960623.8367
145876.3933,150183.6841,164912.1338,4937012.824,337528.0483,337528.0483,84014.54908,1169767.313
231240.8661,238103.8899,151359.7352,2065173.463,286624.7305,286624.7305,67971.70406,1069916.566
244383.3324,249686.6371,177733.8802,2081038.479,324058.2987,324058.2987,101511.3364,1244844.596
272197.9732,268830.958,151314.0924,5697422.325,337528.0483,337528.0483,68199.76574,601233.7738
247594.0916,251723.5475,171993.0935,1558795.604,323812.8038,323812.8038,116098.8498,230895.4847
235863.5216,228170.6375,183507.3504,1554805.287,409865.9835,409865.9835,128176.0142,977453.3418
254374.3416,261990.8602,159936.588,4931428.279,314378.3526,314378.3526,99827.70754,268159.7218
161507.6218,228470.7981,182762.584,4972719.331,311193.6257,311193.6257,63213.30011,230676.9968
253464.5718,250392.9615,183316.2454,1549186.13,220175.3156,220175.3156,129359.8912,1322881.555
239531.0701,243044.0123,183601.3679,4948710.804,220200.8135,220200.8135,112764.3966,174382.7968
242530.6542,243717.8762,148360.7616,1555011.771,220326.6095,220326.6095,103887.0186,1078647.83
264964.4501,264739.7568,176160.263,2075860.232,207637.6447,207637.6447,98726.70086,1628994.162
244921.4622,255353.5318,170707.2452,4915413.766,311112.9351,311112.9351,163387.9047,774546.6389
183912.9247,185720.3942,179556.9997,4980269.056,314944.8241,314944.8241,114235.1595,454002.0587
129925.3892,178584.2842,179187.2667,4983899.383,310854.0792,310854.0792,61606.31677,198056.852
176960.1369,178961.4199,199026.4163,4990799.41,314201.8246,314201.8246,169741.681,775288.2192
210299.2912,204721.5932,183781.4606,2256010.174,321669.3694,321669.3694,168897.8921,1083607.154
158153.1773,178352.0977,190771.8108,4956833.881,323338.3257,323338.3257,156817.4607,739790.8366
172210.412,160368.1011,174402.0844,5731254.571,315850.7239,315850.7239,31276.05145,1336280.106
206711.4271,222678.2734,162919.2606,4994073.702,311935.206,311935.206,80795.10504,1108946.081
208513.5226,247031.8141,192460.7428,2072824.604,313415.8107,313415.8107,82294.14374,941454.7769
179705.9381,226779.0239,193602.2147,4924514.539,313415.8107,313415.8107,99973.38411,4593977.694
217540.3786,216805.9003,196641.5751,4917836.106,312808.6677,312808.6677,66174.77216,229317.4462
268228.718,277997.9894,177842.8035,1401878.166,320626.2881,320626.2881,107849.4086,176641.2114
230887.5812,260831.1215,174401.5822,2231096.082,340206.94,340206.94,62213.04684,1212876.955
232812.322,252305.3152,181560.4071,5828172.522,326391.2612,326391.2612,122056.6625,1463612.846
267230.3326,274363.1425,175331.3667,4939468.255,313288.9923,313288.9923,75650.58984,1451980.533
275434.891,278669.2425,149022.1317,5146583.974,321669.3694,321669.3694,77912.12728,2487176.906
235360.4985,250013.8062,148280.6984,2133222.116,311935.206,311935.206,75261.08936,2909326.821
156032.2952,172921.5433,178968.015,4953676.949,344586.394,344586.394,118693.145,5778772.963
159277.4269,166601.0116,149008.2028,4986166.886,315039.0862,315039.0862,63541.57957,147345.2437
249167.9857,261900.987,162240.5393,4958053.48,317331.315,317331.315,90943.2467,315993.8478
264183.3119,259260.3782,157108.6428,4922784.503,329579.6956,329579.6956,93716.84199,5628743.899
264919.4703,272197.3382,148045.4641,1210831.862,320626.2881,320626.2881,55694.12484,2911882.232
263950.5355,262130.5244,146928.0753,2781951.694,329249.172,329249.172,91115.35293,174272.7875
245324.2686,243117.2006,132648.6282,5005805.991,363445.3441,363445.3441,35930.86863,2912719.596
248838.8687,257100.349,159535.5132,4968664.441,311635.1748,311635.1748,62572.42065,568749.6064
255006.2272,267112.0307,129011.0641,5638409.533,311193.6257,311193.6257,44167.7007,163232.2458
245888.6222,231476.7282,153399.9657,5212805.967,209126.6804,209126.6804,109306.3627,234812.879
234965.2166,237819.801,144393.5871,5237995.208,215902.119,215902.119,55911.35874,2257255.445
224870.3817,229318.0455,143060.0068,5590172.835,209347.8986,209347.8986,74176.96791,5123320.996
239938.011,233089.0614,173483.0724,5545241.297,230658.9613,230658.9613,68199.76575,650700.9307
224220.4024,229920.4861,140790.0693,5576615.617,291752.867,291752.867,48291.84561,2109995.481
191882.0985,179574.438,160688.7127,5058670.161,284710.8023,284710.8023,70542.83052,2613005.89
132390.6646,144438.3504,134993.3516,5661120.788,286334.0778,286334.0778,44394.84553,1246745.994
163405.1503,220919.6375,145428.8233,5061655.455,287626.0402,287626.0402,83668.70106,5072385.134
197356.2405,196403.8055,148308.3615,5064963.626,293307.5042,293307.5042,30965.88552,1242346.282
149933.3484,174590.1724,143736.2145,5755404.945,323769.3046,323769.3046,44190.63619,5152566.404
168781.7702,171069.6411,121286.2708,4985937.685,314558.7615,314558.7615,86723.49871,201797.2572
225778.5908,211155.8105,156126.3829,5008867.538,345914.9441,345914.9441,48476.60253,1285083.701
190759.6523,213854.4681,165819.2569,5009568.928,293307.5042,293307.5042,85584.41387,727142.9399
175751.6164,185222.7919,164744.7067,4987579.285,347287.0366,347287.0366,94170.32104,1209544.277
195725.917,226830.7063,165799.9479,4906434.237,312935.4861,312935.4861,102850.6921,726086.331
254418.6051,259536.2766,126030.0075,4967224.029,314788.6198,314788.6198,69949.10307,526039.467
218709.8452,250917.8477,139014.347,5029177.891,354275.3629,354275.3629,94724.93478,2454852.829
220047.5825,240027.7819,131521.5822,4986743.732,350591.6367,350591.6367,49592.33594,1109498.76
252485.3438,252907.0213,143610.678,5039904.789,316836.3198,316836.3198,59887.64278,693020.423
246943.1487,243780.434,153521.111,4939575.593,315600.2575,315600.2576,99883.55475,1712369.558
226559.2877,233595.6976,134611.5874,5079068.84,293307.5042,293307.5042,31458.84236,2803818.2
149212.6582,148464.6942,151110.6736,5037255.073,326615.1893,326615.1893,54703.53125,882804.5233
167325.5839,197221.7625,136321.1084,4951241.359,313747.1238,313747.1238,43372.45343,666374.7695
242066.2082,243439.828,142614.1835,5042438.856,293307.5042,293307.5042,64743.5017,2806666.104
315647.4508,248703.4475,130024.8294,2821245.709,332169.9587,332169.9587,62396.1119,2624980.936
251263.075,255753.2962,141035.3778,4920098.947,315600.2575,315600.2576,61966.62126,2803619.893
310279.2759,250153.595,164818.3902,5000235.54,341880.6331,341880.6331,54011.59171,4403129.816
306614.2275,239890.2742,131985.2693,5153193.859,374485.0873,374485.0873,74361.55442,2869132.678
229205.5542,239937.9329,129580.609,4986413.701,320059.8166,320059.8166,90920.62219,343541.6203
202254.1645,181336.587,145512.7881,2858812.037,320059.8166,320059.8166,64667.02469,2772047.263
232494.2773,239364.4004,133979.5829,4984910.529,262313.0613,262313.0613,54885.97195,2729291.254
228365.7973,237614.5118,157982.2367,4914265.044,274782.4798,274782.4798,58372.88995,1940985.596
235931.6353,236792.4323,144298.1613,2798099.24,274782.4798,274782.4798,57989.66221,724449.0367
249199.9158,245296.9889,150805.604,2825144.903,274782.4798,274782.4798,61303.12731,2020138.7
232772.1479,234476.9681,137496.8489,4936798.021,310632.6105,310632.6105,62318.13638,1280753.068
196794.0781,173161.9354,139650.2514,5038515.067,305572.5665,305572.5665,196162.2191,610748.1817
136644.2944,177458.0933,158187.2372,5031608.878,308750.4791,308750.4791,32728.35952,722941.0829
204414.3519,217506.4317,137707.6629,2812384.677,312328.343,312328.343,62558.0624,718316.8069
194089.7311,203011.2949,156590.4604,2878212.654,315100.9101,315100.9101,62626.23037,1133750.634
182011.1531,216997.1891,167266.6336,4906356.697,315039.0862,315039.0862,27738.06023,1972476.214
166459.4179,216763.7291,119075.3923,4860128.104,313808.9477,313808.9477,57155.18682,2786420.052
214982.6508,215197.6584,176268.9866,2828623.665,313228.7536,313228.7536,79541.03851,2771132.512
194350.7627,252192.3393,156232.0318,2788573.774,314330.4884,314330.4884,58288.78678,2517027.868
179812.6167,175448.1977,140908.7582,2792339.839,313808.9477,313808.9477,62629.52984,668753.7715
198204.9161,223616.5277,122591.1257,4908716.479,314852.029,314852.029,53043.82657,2770909.295
246025.1814,242806.5734,129708.7069,4938285.827,316724.1856,316724.1856,38158.72607,2101896.412
204191.0804,217601.6823,128524.6132,4964621.758,340064.9386,340064.9386,70394.89164,2839360.921
210412.5186,210465.6306,134995.5029,5050497.574,331698.1562,331698.1562,72996.20709,145276.7806
236775.0021,238080.6917,128357.9866,4890703.47,316243.8609,316243.8609,34231.87522,2759160.244
246190.1208,183935.2035,124504.8189,2834710.031,316662.3616,316662.3616,26729.08463,85616.29803
232596.7942,253697.0353,143575.2574,2796741.749,315663.6667,315663.6667,54817.34141,163379.7215
134909.8184,194243.6794,141542.8799,4939890.335,314620.5855,314620.5855,62443.50767,2758930.151
143979.473,180413.5832,121416.9696,5055153.312,314620.5855,314620.5855,52955.65387,2554879.567
244143.22,240922.0238,128449.0967,4988794.713,315432.2232,315432.2232,68201.35097,1913987.333
230863.6503,246715.0343,144667.8785,4968010.671,350294.3462,350294.3462,78304.77536,2838624.63
246008.1678,257525.7341,129981.9529,5008415.915,316724.1856,316724.1856,39509.55416,1180963.254
288439.5431,258658.5685,99264.87267,4943114.944,355686.7213,355686.7213,78111.15062,132098.4005
227607.397,231383.666,131641.5221,4988868.256,362822.3707,362822.3707,33995.17466,2517518.804
236921.7837,232023.236,129589.3971,5056606.889,312616.87,312616.87,26944.80557,2451602.446
148251.8744,167142.0986,135034.6223,5197901.2,313566.7149,313566.7149,63814.4519,728400.4495
206874.9357,209144.7975,152605.6702,4938027.097,96600.85914,96600.85914,42901.65525,113507.9599
197997.7886,219213.425,162495.7297,5199334.506,138297.9167,138297.9167,77462.8921,2716295.855
206065.552,218998.1938,171927.6728,1365429.667,149407.0464,149407.0464,63508.57076,638792.913
210226.8433,201321.5533,163075.3482,2780746.145,183552.8289,183552.8289,77939.41834,676293.1753
205043.7583,200248.4573,151505.5235,2066012.167,246862.6724,246862.6724,78543.41316,651876.8789
177100.4862,171439.3431,168354.1988,4943424.994,216193.0401,216193.0401,61579.81373,706397.7728
113572.5945,184204.0044,143387.1984,5023038.787,216193.0401,216193.0401,58471.30427,186995.4648
163853.2166,179312.1848,155790.9898,5057559.343,241321.2916,241321.2916,119427.312,166312.4069
