con-par,,,rand-par,,,cont-min,,,rand-min,,
8465.171057,10177.93924,6106.563487,15640.43074,15098.63946,14942.36294,8137.237919,8137.237919,8137.237919,15478.85324,15668.87863,15605.40175
1054.308247,1054.319901,1054.29643,17058.18679,16855.47169,17884.95086,1054.433261,1054.433261,1054.433261,17064.22926,17027.08975,16973.9844
7677.175069,7556.93011,7128.915194,13916.93609,14506.40185,17566.91358,8152.68271,8152.68271,8152.68271,14235.83739,14633.90137,14367.18372
1054.481752,1054.477316,1054.502404,19383.47398,19757.93173,22224.45814,1054.395738,1054.395738,1054.395738,17074.59392,17327.20513,16998.41455
6264.656075,5934.200108,5463.970103,19388.92449,20312.016,21376.90678,8597.775625,8597.775625,8597.775625,20152.98977,20013.01283,20405.86673
1054.397524,1054.356208,1054.375441,17448.85533,18434.52954,16892.07754,1054.458022,1054.458022,1054.458022,15623.56833,16050.22271,15947.84572
5843.269544,6562.832785,5737.352927,11523.36583,11863.40983,11512.9755,8832.712241,8832.712241,8832.712241,11845.00347,11845.17038,11845.44853
1054.534321,1054.452582,1054.458048,15214.3795,15062.02501,16505.1174,1054.347832,1054.347832,1054.347832,20223.27978,19871.82029,19976.73116
6128.759832,6397.692543,6156.627835,17323.74877,16927.18283,16770.81327,8669.549473,8669.549473,8669.549473,19239.13602,19139.9335,19104.29927
1054.352669,1054.421246,1054.463113,17062.14763,15102.86377,14744.8853,1054.557316,1054.557316,1054.557316,19116.26287,19386.01316,19080.15742
6001.617205,6519.76863,6103.912204,18355.56274,17754.88513,17860.70548,7982.645098,7982.645098,7982.645098,13027.32848,13235.14582,13214.65154
1054.496547,1054.385437,1054.44118,11898.06173,12535.92471,12165.28168,1054.33525,1054.33525,1054.33525,15080.7066,15088.88691,15098.30424
7371.442564,7833.130315,6275.056387,16718.92972,19857.43833,26113.89403,10146.42879,10146.42879,10146.42879,13569.73771,13756.10846,13623.63399
1054.306761,1054.38556,1054.399254,13931.26434,14071.20158,13698.81529,1054.501646,1054.501646,1054.501646,15325.11616,14588.41027,14496.10729
6098.929022,8156.664096,6152.418993,13000.51043,13435.45863,14511.2942,10466.31904,10466.31904,10466.31904,19171.08605,18703.05884,18360.64057
8535.786653,8057.809996,7090.090891,15391.44188,18020.90832,17553.65465,15285.98323,15285.98323,15285.98323,18300.58048,18619.64499,18609.6294
7868.7514,8204.82798,6938.25294,19871.05929,20872.79396,21502.59966,13985.89372,13985.89372,13985.89372,20829.49578,20347.45194,20655.01817
12044.74426,12389.7015,11200.59689,18817.982,15389.15293,15797.04707,12046.91294,12046.91294,12046.91294,15277.9788,15339.91501,15638.66875
9314.5333,12231.9154,9886.918013,17580.88233,18164.03721,19335.61857,11671.02924,11671.02924,11671.02924,16941.75201,16942.90692,16615.01356
7916.350177,8466.952037,8425.506155,14690.30724,16735.72222,16121.48192,9378.418001,9378.418001,9378.418001,17316.59246,17521.0694,17156.46544
8146.212517,8780.293868,8718.090814,14482.1563,13429.56046,14749.65913,9898.656988,9898.656988,9898.656988,16138.78952,16346.87004,16088.15073
8513.485305,8717.621548,8256.197719,17681.367,17293.65898,16761.08889,11124.98186,11124.98186,11124.98186,14890.40473,14982.95618,14929.62784
8792.118174,8951.637467,8403.626145,13794.8011,13262.97332,12661.1006,11233.4812,11233.4812,11233.4812,12286.249,12593.53818,12469.50457
8384.343118,8636.608531,8565.015309,19755.25854,17057.23524,16668.67369,10806.64477,10806.64477,10806.64477,14957.2449,15320.49594,15028.03818
8560.507773,8556.623601,8774.747603,23291.59534,20878.62594,22356.89134,11428.21276,11428.21276,11428.21276,18441.63754,19725.91146,19255.94172
7534.657032,7885.460706,7618.118869,19192.56782,20548.64811,20211.9621,10664.59361,10664.59361,10664.59361,18429.95829,18797.06307,19145.17101
7540.247116,8004.102852,7815.518251,14920.10176,12892.77255,12230.38579,10654.64549,10654.64549,10654.64549,12325.77898,12399.17873,12223.44787
8039.01627,8442.626227,7955.153263,17126.83648,16955.14352,17307.16744,10736.88968,10736.88968,10736.88968,17782.50324,18444.7828,18830.10868
8121.956741,8497.863676,8246.655523,18838.86933,18617.92617,18406.64475,10473.83955,10473.83955,10473.83955,17876.46174,18552.64333,18623.71049
8591.306486,8755.023922,8519.38529,25532.19488,23835.17136,22607.03392,10855.36865,10855.36865,10855.36865,15079.51983,15437.23361,15203.12309
8722.344383,8729.888096,9055.488428,14079.10083,13706.13415,13992.57654,11021.98839,11021.98839,11021.98839,14494.07498,15107.54825,14615.82513
8434.798627,8420.363781,8417.47291,16877.96227,17141.25551,17342.19598,10349.86951,10349.86951,10349.86951,14962.5971,15174.34796,15108.18254
8387.842788,8474.37443,8430.930062,16959.00636,13890.30256,15743.03503,9723.978436,9723.978436,9723.978436,13219.41752,13524.88163,13259.13907
7591.773541,7590.972438,7561.887651,16645.10606,17179.54361,17845.52398,7677.860017,7677.860017,7677.860017,20076.82447,20205.54948,19707.49076
7604.985537,7557.760528,7569.807986,16402.35494,15834.06524,15964.68336,7699.943674,7699.943674,7699.943674,17359.80315,17640.7527,17511.20599
7679.12788,8363.631041,8170.793057,14244.693,14308.20981,13564.374,10448.07582,10448.07582,10448.07582,17173.24116,17643.58251,17300.3485
7911.092323,8352.958217,8393.409805,15090.3186,15123.3778,15637.42102,10547.5272,10547.5272,10547.5272,17729.81079,16753.78144,16482.29285
8210.438543,7907.315184,7616.800994,15353.97221,16736.37409,19038.28654,10127.12382,10127.12382,10127.12382,15861.87066,16526.08962,16003.92285
8247.340021,7785.015489,7637.431147,16723.49914,15956.76933,15795.00829,9946.574689,9946.574689,9946.574689,15029.75038,15674.06489,15174.64986
9518.858915,9050.042498,9011.519077,13284.00072,13548.0406,14068.07614,12046.49357,12046.49357,12046.49357,15971.31383,16740.91399,16251.77065
9200.648147,9042.755924,8609.837364,14003.79973,13592.19529,14232.49198,10952.80587,10952.80587,10952.80587,16329.31402,17651.71627,16621.8362
9491.247896,8811.934978,7951.451537,14409.182,17614.04632,14262.368,11647.01349,11647.01349,11647.01349,13585.05203,14082.32218,14169.90841
9879.314852,9022.271346,8420.853612,16605.02323,16488.50329,15464.71279,11656.39392,11656.39392,11656.39392,13190.34267,13490.01879,13297.45512
10480.6869,11945.33661,8805.394714,13132.41935,13476.67067,13629.53745,10878.54221,10878.54221,10878.54221,15080.70658,15080.50683,15080.71671
10938.23114,10774.65396,9128.846418,17493.48533,16979.25814,18617.76979,11194.90523,11194.90523,11194.90523,13014.15367,13199.62816,13115.61276
8455.049773,8615.492761,8609.476728,15754.376,15512.04754,15643.20815,12799.29082,12799.29082,12799.29082,14576.09247,15124.05858,14634.15231
8434.765398,8110.638757,7962.521917,13906.44069,14119.96524,14333.91968,12485.07148,12485.07148,12485.07148,14998.64464,15499.16774,15129.17822
5351.683111,6930.613406,7089.840216,18215.07681,17898.23156,18137.57738,9478.281432,9478.281432,9478.281432,15656.15319,16141.25847,15762.71776
5269.036834,6487.461583,6410.609618,11344.20066,11475.02754,12684.87516,9025.213791,9025.213791,9025.213791,15080.70654,15334.4414,15141.2084
5272.51162,6493.298028,6058.247469,16519.8705,16315.30164,17664.07911,8921.722967,8921.722967,8921.722967,14738.68594,14832.94204,14682.51124
5518.025845,6443.282996,6759.561784,15802.18322,15497.39572,16201.2033,9285.633589,9285.633589,9285.633589,16184.70955,16238.92902,16326.8956
6953.761735,6907.947352,8987.832475,14784.22367,14957.64879,14219.36067,6749.951415,6749.951415,6749.951415,15434.86969,15936.72905,15531.44185
8549.226268,6917.134348,7901.11786,16390.42468,16655.35796,17239.13717,7576.004686,7576.004686,7576.004686,13337.62753,13495.41566,13448.66544
8388.698999,6675.563057,7920.91592,16244.69138,15131.13735,16522.28252,8071.126773,8071.126773,8071.126773,14519.69529,15033.29115,14871.3103
7185.644212,6437.702501,8192.848417,15620.46839,16916.40001,16112.55676,7670.08299,7670.08299,7670.08299,15946.61654,17034.44934,16724.22147
6214.708138,6346.401063,7064.894864,14553.76038,14089.5341,14346.67376,7917.203899,7917.203899,7917.203899,15178.59991,15256.59001,15075.45431
6528.818622,6462.516251,7812.374574,14841.83853,15070.04946,14913.46064,7568.407084,7568.407084,7568.407084,16646.74813,16924.87424,16654.61784
6660.164644,6736.458901,7364.66431,14391.77521,14333.87565,14599.50421,7978.055579,7978.055579,7978.055579,14922.22437,15223.42679,14904.99079
6706.564674,6290.907219,7158.63853,11227.54456,11140.83237,11929.62565,8096.312284,8096.312284,8096.312284,15080.70665,15264.81405,15238.70381
7487.036654,7393.547911,8064.403605,16961.25353,15521.37558,14988.30931,7747.384873,7747.384873,7747.384873,14808.67021,15118.87641,14906.90567
7746.358291,8058.101653,8355.233209,15101.91202,15032.49327,14781.68991,7824.555856,7824.555856,7824.555856,17223.92069,15965.27884,15992.09214
7526.992572,8453.285369,7792.287403,14234.47644,16998.38177,15545.43319,7755.688459,7755.688459,7755.688459,15903.30615,15183.08124,14712.38333
7374.623925,7811.10405,7639.362435,14521.54085,17184.27555,16844.49248,7872.787368,7872.787368,7872.787368,15833.42393,16357.32495,17130.04301
6565.664047,6471.267261,6670.766325,19489.60231,17978.04523,17753.70428,6555.54581,6555.54581,6555.54581,16352.87517,17104.30279,16672.4307
6947.928004,7033.135752,6604.642715,15697.40156,14442.0682,15382.02005,5845.76856,5845.76856,5845.76856,19244.97821,19352.51194,19115.49208
6241.182121,6080.651741,6567.379849,19941.80714,19458.38161,17811.89528,6466.951325,6466.951325,6466.951325,14756.59487,14987.8185,14851.35186
7146.347228,6711.42085,6989.269408,18049.00111,18145.51903,17504.88822,6721.245485,6721.245485,6721.245485,20709.41599,21159.99748,20808.73579
5271.339772,5180.032777,5169.620511,16121.06676,15609.54748,15822.33717,6809.945266,6809.945266,6809.945266,16954.58321,17546.10227,17252.01779
5266.916847,5257.143896,5213.494623,18197.83316,17093.74968,18473.25112,6658.606723,6658.606723,6658.606723,18427.84781,18516.55229,18042.48628
5902.609432,5458.528866,5785.298043,14413.58586,15185.78471,21684.77657,9302.624105,9302.624105,9302.624105,15933.81205,16383.40994,16210.13518
5737.618653,5235.882149,5511.104257,14030.455,15139.95487,17106.2609,9276.220072,9276.220072,9276.220072,15577.23633,16433.46166,15690.3649
5988.798378,6385.345201,6773.474796,12019.52591,11450.08091,11787.38106,9119.392064,9119.392064,9119.392064,15080.84037,15167.43068,15130.89448
6347.80409,6139.650742,7263.144195,21194.97723,21426.1207,20677.50865,10213.6602,10213.6602,10213.6602,19996.19,19822.11721,20328.88685
6189.951817,6175.21852,6252.733084,19117.58484,18370.25126,18068.04192,9818.339026,9818.339026,9818.339026,12770.75574,12744.03378,12698.73062
6231.169224,6067.865117,6829.974523,20453.83387,18857.76273,18890.47426,9537.54053,9537.54053,9537.54053,16901.22968,17525.03394,16909.80668
8160.752217,7997.463683,8126.988404,21011.68822,22982.47889,23613.62305,14767.89975,14767.89975,14767.89975,20312.71076,20245.93323,20191.87979
8330.661659,8440.085543,8495.137731,21567.67934,22274.473,23488.48748,14226.9394,14226.9394,14226.9394,16276.41073,16869.37033,16830.9848
14024.37279,12277.57254,14626.70679,8825.636764,8902.191787,9114.155594,12962.70357,12962.70357,12962.70357,13529.70562,13594.80145,13533.77592
11916.50273,12749.37808,13140.27334,19581.0749,20471.82783,19936.4203,12955.34912,12955.34912,12955.34912,15652.55295,15447.52954,15591.76463
10926.79187,10576.45852,9635.609187,18064.05912,18233.6889,18473.26559,11275.91295,11275.91296,11275.91296,18902.14239,19079.21224,19171.93133
10052.61857,9718.149615,9388.561312,16619.96355,16249.50247,16523.05274,11193.92237,11193.92237,11193.92237,12891.84244,12747.24442,12666.99094
8488.883933,8645.039536,7495.161511,19988.8809,19430.64377,19479.9252,11248.2166,11248.2166,11248.2166,16230.93965,16609.09269,16932.44689
8772.901329,9164.895281,7554.374527,19683.86698,20300.76178,22858.41879,11048.1094,11048.1094,11048.1094,13209.63342,13405.26345,13376.32714
8201.760844,8997.318853,8844.719751,15617.75826,15614.07045,14069.58531,9176.740915,9176.740915,9176.740915,14890.52297,14912.80939,14996.4467
7981.382446,8820.239363,8688.071196,14403.13827,13361.90873,12771.41745,9379.257511,9379.257511,9379.257511,12728.05342,12869.52496,12798.96364
10053.74097,8588.162862,9063.094199,23640.22442,19637.42938,19847.44868,9774.809299,9774.809299,9774.809299,17644.22605,17948.20696,17597.22182
10199.49569,8963.126288,9681.319588,18242.36654,18998.21682,18426.73409,9362.632456,9362.632456,9362.632456,14558.87524,14511.69475,14260.16395
9250.610011,8685.931295,9233.614806,17966.39363,20251.79271,18182.23847,9504.09157,9504.09157,9504.09157,15099.61756,15581.13756,15295.08189
9455.885204,8657.740903,9558.911671,18261.05801,17148.16395,19121.3133,9599.64309,9599.64309,9599.64309,14650.52088,14737.98571,14572.74215
8084.034784,8153.910472,9353.568102,17855.59635,20699.34055,20291.77949,9356.554582,9356.554582,9356.554582,18449.06981,18924.24655,18844.45518
8296.221159,8187.01917,8893.320564,16700.63905,16298.93629,14459.5038,9237.99767,9237.99767,9237.99767,13790.21683,13835.37833,13734.54723
8593.633756,8691.41049,9357.889559,17182.98846,16711.83406,17453.03151,9711.805734,9711.805734,9711.805734,16811.71949,16448.91807,16351.03604
8692.640801,9168.711746,9245.948334,16132.38057,15378.07126,16246.59573,9613.400095,9613.400095,9613.400095,14347.81778,14200.79763,14208.89949
8634.427076,8559.193453,8604.037458,17299.52845,18184.73231,20380.20223,9622.608732,9622.608732,9622.608732,15260.13812,15372.41312,15380.38219
8733.17929,8745.790905,8736.656781,17280.60206,15801.88226,17475.10512,9196.800806,9196.800806,9196.800806,17676.27273,18173.15621,17475.96291
9020.335283,8724.66726,8850.810512,21161.57777,18199.32301,20824.39468,8995.531517,8995.531517,8995.531517,14626.7208,14873.48176,14711.91348
8986.492953,8781.856105,8989.915284,16831.47012,16354.09484,16506.45187,8584.507924,8584.507924,8584.507924,17124.43654,16813.9109,16716.02849
7989.427183,8278.173287,8384.235309,11062.84598,10460.50945,12803.15035,8800.977269,8800.977269,8800.977269,15080.70657,15080.57299,15080.63975
7971.399655,8215.79254,8180.647689,17719.29068,16479.13636,16886.92023,8820.886956,8820.886956,8820.886956,16274.10826,16166.96377,16258.22432
7719.929953,7554.415512,7891.497315,19362.31044,19016.32607,19167.90096,11723.56199,11723.56199,11723.56199,18462.01738,16441.3907,16584.12402
7816.937907,7646.216451,8015.980779,16108.96225,16403.78455,17003.43016,11594.01629,11594.01629,11594.01629,16055.70911,16493.55304,16169.10468
7667.980024,7750.014726,7503.350526,12665.99655,12988.49355,13563.55149,11755.63972,11755.63972,11755.63972,14490.54354,14940.52817,14579.90636
8082.6669,8281.672132,7775.410325,15014.90997,14321.8159,15269.92832,11739.07183,11739.07183,11739.07183,15924.71152,15906.43556,15804.59135
7428.16863,7440.093423,7455.155264,16482.74778,15964.30392,16535.04175,11470.8986,11470.8986,11470.8986,17098.56938,17169.49747,17235.00112
7462.27042,7535.003823,7519.860505,13767.29819,21116.69673,18675.56317,10272.02324,10272.02324,10272.02324,14934.44933,15245.88848,14874.43039
7949.853724,8043.171521,7567.976002,13653.65775,14362.92655,13401.87228,13176.86515,13176.86515,13176.86515,15673.34453,16268.76327,15845.40835
7919.71225,8006.116546,7732.583803,15141.64461,15473.51523,14690.29892,13174.86576,13174.86576,13174.86576,13816.75971,14058.91287,13712.94111
6395.116344,6552.046873,6175.647507,16243.42087,18276.97754,15991.21396,8443.044655,8443.044655,8443.044655,18396.19015,18631.26861,18336.4996
6405.524533,6413.570085,6258.39265,14833.88161,15552.68294,15310.92504,8686.858742,8686.858742,8686.858742,14839.65256,15168.12162,14931.79952
6267.581668,6589.133635,5855.547889,14672.17142,14727.04791,17208.96944,9621.406675,9621.406675,9621.406675,14350.95767,14567.92969,14140.62213
5873.63486,6294.436977,5847.919766,17872.15858,15257.74274,14363.01897,9680.855617,9680.855617,9680.855617,13848.62367,13669.56006,13566.80576
6038.396937,6280.958494,6110.585779,13595.61256,13945.02906,13451.76061,9435.436136,9435.436136,9435.436136,17032.78834,17524.06899,16918.5496
6025.922394,6450.61361,6540.748869,15292.66463,15392.47231,16687.60957,10110.83556,10110.83556,10110.83556,16851.78483,17581.606,16739.10583
6376.303165,6436.002822,6430.320425,13059.86734,13532.33731,15118.84951,9129.377654,9129.377654,9129.377654,15511.07655,15688.31214,15611.72781
6344.220873,6337.687959,6315.398607,17111.3021,17926.83254,17222.58019,8817.730705,8817.730705,8817.730705,17260.15447,17561.0401,17215.99367
6402.113727,6749.356388,6221.888954,9845.110919,10437.57501,10676.77809,8347.706977,8347.706977,8347.706977,15080.70659,15201.12037,15124.60299
6501.016576,7724.951398,6359.128449,13445.11797,15982.90333,13854.36531,7693.969564,7693.969564,7693.969564,11844.93658,11990.83314,11918.05311
6834.203192,6344.916545,8125.83723,14156.0968,13814.51236,14199.38119,9238.902756,9238.902756,9238.902756,13337.03415,13596.9224,13430.16161
6478.507445,6158.524176,6675.248338,16638.01446,16406.49785,16488.44451,8926.87158,8926.87158,8926.87158,15734.33626,15926.28392,15644.13523
7012.816753,7989.721806,6747.522663,13005.01643,13839.69939,14237.35835,7436.455941,7436.455941,7436.455941,15319.46947,15938.04953,15701.0275
